Date,AMZN,RIOT,TSLA,SPCE,GME,AMC,BBBY,BB,SNAP,NFLX,NVDA,AMD,SPOT,MSTR,SQ,ROKU,ZM,SHOP,GOOG
10/2/2020,156.25,2.599999905,138.363327,20.77000046,2.347500086,4.650000095,20.60000038,4.440000057,26.63999939,503.0599976,130.381424,81.80000305,240.2799988,146.4600067,169.6100006,200,482.230011,102.8990021,72.92099762
10/5/2020,159.9600067,2.660000086,141.8933258,21.01000023,2.36500001,4.130000114,20.48999977,4.5,27.54000092,520.6500244,136.1732178,86.15000153,251.3699951,148.2100067,180.9199982,204.1600037,485.3699951,106.5530014,74.3010025
10/6/2020,154.9980011,2.569999933,137.9933319,21.03000069,2.282500029,4.059999943,19.96999931,4.550000191,26.72999954,505.8699951,137.111496,84.48000336,248.5399933,150.0399933,175.3399963,204.8300018,478.25,104.125,72.67199707
10/7/2020,159.7845001,2.660000086,141.7666626,21.81999969,2.339999914,4.039999962,20.85000038,4.570000172,26.67000008,534.6599731,139.3822937,86.69000244,251.5099945,153.0899963,180.1799927,212.5500031,480.6099854,107.3430023,73.01450348
10/8/2020,159.5274963,2.930000067,141.9733276,22.09000015,3.372499943,4.139999866,21.76000023,4.599999905,27.04999924,531.789978,138.1320953,86.51000214,249.8000031,163.9400024,183.5,223.8399963,478.5499878,106.9209976,74.29650116
10/9/2020,164.3325043,3.095000029,144.6666718,21.39999962,3.005000114,4.050000191,21.45999908,4.730000019,27,539.4400024,137.3735199,83.09999847,250,164.7299957,187.2799988,223.9499969,492.4100037,109.5999985,75.76100159
10/12/2020,172.1464996,3.5,147.4333344,20.56999969,2.950000048,4.079999924,21.54999924,4.75,26.95999908,539.8099976,141.997467,84.29000092,251.4400024,166.4600067,185.1699982,221.6799927,491.5400085,109,78.45749664
10/13/2020,172.1815033,3.369999886,148.8833313,21.80999947,2.970000029,3.539999962,22.14999962,5.139999866,27,554.0900269,142.2195435,85.27999878,266.9500122,166.0800018,190.4700012,238.5749969,518.789978,110.6589966,78.58399963
10/14/2020,168.1855011,3.279999971,153.7666626,21.32999992,3.0625,2.960000038,23.95000076,5.079999924,27.31999969,541.4500122,140.6923676,84.20999908,257.6199951,164.2400055,187.4900055,233.0500031,509.25,108.211998,78.40399933
10/15/2020,166.9324951,3.400000095,149.6266632,21.63999939,3.457499981,2.779999971,24.95999908,5.159999847,28.05999947,541.9400024,139.4421844,83.12999725,261.5499878,165.9700012,188.6000061,226.4700012,536.4000244,107.8300018,77.95649719
10/16/2020,163.635498,3.109999895,146.5566711,22.44000053,3.327500105,3.039999962,24.84000015,4.980000019,27.82999992,530.789978,137.8600922,83.16999817,262.5499878,164.6999969,186.3500061,222.3200073,559,106.7210007,78.65049744
10/19/2020,160.3605042,3.299999952,143.6100006,22.81999969,3.477499962,3.539999962,24.88999939,5.190000057,28.65999985,530.7199707,134.7283783,82,261.0100098,164.1399994,186.9600067,222.1399994,568.3400269,106.9000015,76.73049927
10/20/2020,160.8504944,3.539999962,140.6466675,23.03000069,3.464999914,3.089999914,24.98999977,5.079999924,28.45000076,525.4199829,136.203186,81.55999756,260.9500122,169.0700073,185.7400055,218.3999939,537.0200195,105.6490021,77.79650116
10/21/2020,159.246994,3.980000019,140.8800049,20.44000053,3.525000095,3,24.44000053,5.099999905,36.5,489.0499878,134.9978943,79.19999695,271.3200073,181.0500031,177.8200073,222.7799988,513.1900024,102.2009964,79.66549683
10/22/2020,158.8200073,4.054999828,141.9299927,20.72999954,3.727499962,3.119999886,25.17000008,5.130000114,38.97000122,485.230011,133.3633881,79.41999817,271.8800049,183.0500031,175.9299927,222.3600006,520.539978,100.7070007,80.76650238
10/23/2020,160.2200012,3.910000086,140.2100067,19.13999939,3.75,2.970000029,25.36000061,5.119999886,43.16999817,488.2799988,135.6516876,81.95999908,283.4899902,184.3000031,176.7700043,223.9600067,511.519989,102.6220016,82.05000305
10/26/2020,160.352005,3.849999905,140.093338,18.31999969,3.362499952,2.75,24.72999954,4.880000114,41.27000046,488.2399902,131.1699829,82.23000336,284.9599915,175,169.8899994,218.4199982,517.789978,103.8050003,79.52249908
10/27/2020,164.3164978,4.019999981,141.5599976,18.29000092,3.172499895,2.789999962,24.01000023,4.849999905,41.54000092,488.9299927,133.7202301,78.87999725,287.4500122,175.5800018,171.0200043,225.0700073,538.9899902,108.2890015,80.21299744
10/28/2020,158.1390076,3.5,135.3399963,17.47999954,2.954999924,2.609999895,21.10000038,4.570000172,42.86000061,486.2399902,126.0369568,76.40000153,276.1400146,162.1499939,167.1300049,217.3999939,516.0100098,102.6709976,75.83100128
10/29/2020,160.5505066,3.549999952,136.9433289,18.18000031,2.932499886,2.519999981,20.53000069,4.610000134,42.22000122,504.2099915,129.9996338,78.01999664,266.8699951,161.9600067,169.8600006,217.9299927,489.6799927,97.69999695,78.36199951
10/30/2020,151.8074951,3.269999981,129.3466644,17.42000008,2.617500067,2.359999895,19.79999924,4.489999771,39.38999939,475.7399902,125.1086731,75.29000092,239.8899994,167.0700073,154.8800049,202.3999939,460.9100037,92.54299927,81.05049896
11/2/2020,150.223999,3.289999962,133.5033264,17.65999985,2.6875,2.150000095,20.20000076,4.480000019,40.79000092,484.1199951,125.575325,74.69999695,231.6000061,166.5700073,155.2299957,206.8800049,453,91.49900055,81.30149841
11/3/2020,152.4205017,3.5,141.3000031,18.45000076,2.892499924,2.339999914,20.67000008,4.670000076,41.16999817,487.2200012,129.9547272,76.58000183,236.5299988,171.9499969,158.2100067,203.4900055,451.5100098,94.17199707,82.51049805
11/4/2020,162.0579987,3.549999952,140.3266602,18.03000069,2.727499962,2.309999943,21.02000046,4.679999828,41.99000168,496.9500122,137.6879272,81.34999847,239.2799988,172.5299988,171.2899933,215.6799927,483.7000122,99.59999847,87.45649719
11/5/2020,166.1000061,3.75,146.0299988,19.17000008,2.862499952,2.460000038,21.5,4.860000134,41.54999924,513.7600098,141.3386688,83,256.3800049,181.6799927,175.2299957,225.0599976,496.730011,103.6500015,88.16850281
11/6/2020,165.5684967,3.650000095,143.3166656,19.03000069,2.964999914,2.49000001,21.44000053,4.829999924,45.38000107,514.7299805,145.3512421,85.87999725,276.1000061,185.6199951,198.0800018,253.3600006,500.1099854,104.5,88.08750153
11/9/2020,157.1869965,3.5,140.4199982,20.45000076,2.872499943,3.769999981,18.63999939,4.929999828,41.09999847,470.5,136.0559235,83.12000275,274.2000122,185.0099945,184.0800018,221.9100037,413.2399902,90.26000214,88.15000153
11/10/2020,151.7510071,3.450000048,136.7866669,20.46999931,2.775000095,3.50999999,18.95000076,5.019999981,38.54000092,480.2399902,127.4643097,77.98999786,249.9900055,186.1399994,172,216.9799957,376.0100098,88.5759964,87.01950073
11/11/2020,156.8695068,3.599999905,139.043335,21.94000053,2.9375,3.130000114,19.79999924,5.190000057,38.45999908,490.7600098,133.9323578,81.27999878,261.0400085,192.1600037,183.4199982,231.4299927,413.3399963,94.71800232,87.63549805
11/12/2020,155.5140076,3.700000048,137.2533264,21.62000084,2.782500029,2.940000057,19.72999954,4.989999771,40.29999924,486.769989,134.3191528,81.83999634,258.6900024,186.9400024,178.5099945,230.8999939,428.6400146,92.58000183,87.49199677
11/13/2020,156.440506,3.980000019,136.1666718,22.27000046,2.752500057,2.970000029,20.22999954,5.110000134,40.43000031,482.8399963,132.7245941,81.43000031,253.5,192.2700043,177.1900024,228.1000061,403.5799866,91.83000183,88.85099792
11/16/2020,156.5529938,4.099999905,136.0299988,20.88999939,3.015000105,3.109999895,20.54000092,5.190000057,39.08000183,479.1000061,134.9030762,83.73000336,245.8500061,203.9299927,179.1600037,232.6999969,399.1499939,91.92199707,89.06900024
11/17/2020,156.7830048,6.085000038,147.2033386,21.35000038,2.907500029,2.980000019,20.12000084,5.289999962,39.27000046,480.6300049,133.9747925,83.36000061,250.4400024,208.1999969,187.8999939,237.1300049,401.6300049,91.40200043,88.50749969
11/18/2020,155.272995,5.25,162.2133331,22.59000015,2.892499924,3.25999999,19.86000061,5.440000057,40.63000107,481.7900085,134.0396729,82.54000092,253.0200043,212.9600067,185.5399933,231.9900055,415.0400085,93.14299774,87.33899689
11/19/2020,155.8509979,6,166.4233398,24.04999924,3.11500001,3.190000057,20.43000031,5.360000134,42.29000092,484.6700134,134.1544495,85.54000092,249.9400024,217.1100006,191.6600037,255.6699982,414.2900085,96.67700195,88.19599915
11/20/2020,154.9700012,5.994999886,163.2033386,23.30999947,3.17750001,3.349999905,20.23999977,5.760000229,44.29000092,488.2399902,130.6359406,84.63999939,260,222.1100006,195.9700012,263.1400146,439.6000061,98.85099792,87.10949707
11/23/2020,154.9194946,7.230000019,173.9499969,24.90999985,3.474999905,3.809999943,20.79000092,5.659999847,45.25999832,476.6199951,131.1575012,85.30999756,268.8599854,220.7599945,207.7799988,276.5799866,430.2799988,98.00099945,86.74299622
11/24/2020,155.9029999,6.809999943,185.1266632,24.95999908,3.417500019,4.579999924,21.96999931,5.699999809,44.29000092,482.8800049,129.3383484,85.06999969,270.1400146,247.2299957,202.8999939,273.0100098,427.5499878,97.12400055,88.44400024
11/25/2020,159.2534943,7.079999924,191.3333282,27.10000038,3.6875,4.489999771,21.71999931,5.909999847,45.56000137,485,132.103241,86.70999908,270.0899963,270.269989,212.9199982,278.0599976,443.7200012,101.9520035,88.57150269
11/27/2020,159.7669983,6.25,195.2533264,27.17000008,4.019999981,4.449999809,21.79999924,6.150000095,46.02999878,491.3599854,132.3677521,87.19000244,277.6199951,271.2600098,212.5200043,275.3399963,471.6099854,103.439003,89.65950012
11/30/2020,158.4019928,8.449999809,189.1999969,26.61000061,4.139999866,4.269999981,20.95999908,5.869999886,44.41999817,490.7000122,133.7676697,92.66000366,291.3699951,342.769989,210.9600067,293.5700073,478.3599854,109.038002,88.03700256
12/1/2020,161.0039978,8.81000042,194.9199982,28.35000038,3.950000048,4.150000095,20.37999916,7,44.5,504.5799866,133.6528625,92.62999725,284.9899902,324,203,285.7099915,406.3099976,106.9059982,89.90499878
12/2/2020,160.1764984,8.510000229,189.6066742,27.53000069,4.144999981,4.320000172,20.31999969,7.449999809,47.49000168,503.3800049,135.1950378,93.73999786,320.8900146,321.3200073,202,281.3299866,412.8599854,107.9440002,91.39749908
12/3/2020,159.3365021,9.659999847,197.793335,28.07999992,4.03000021,3.630000114,19.56999969,7.460000038,47.95000076,497.519989,133.7522736,92.30999756,316.4299927,331.6000061,205.5299988,289.1000061,413.5400085,106.2679977,91.33850098
12/4/2020,158.1289978,10,199.6799927,28.73999977,4.224999905,3.50999999,19.70000076,8.520000458,48.09999847,498.3099976,135.3722687,94.04000092,319.769989,328,208.1499939,296.3800049,410.0100098,105.3889999,91.39949799
12/7/2020,157.8999939,10.63000011,213.9199982,33.79999924,4.087500095,3.559999943,19.17000008,8.25,49.45000076,515.7800293,135.8565063,94.06999969,342,336.2200012,212.5800018,299.980011,407.8500061,108.4400024,90.97399902
12/8/2020,158.864502,9.869999886,216.6266632,33.38999939,4.235000134,3.980000019,18.59000015,8.520000458,50,512.6599731,133.292984,92.91999817,332.8599854,289.4500122,213.0099945,306.1300049,412,110.2089996,90.92749786
12/9/2020,155.2100067,8.850000381,201.4933319,32.13000107,3.414999962,3.859999895,18.51000023,8.31000042,49.15000153,493.6000061,129.1069946,89.83000183,332.4500122,286.2099915,207.0399933,306.230011,385.3599854,103.8190002,89.20649719
12/10/2020,155.0744934,9.340000153,209.0233307,32.18000031,3.529999971,4.090000153,18.95999908,8.369999886,53.15000153,501.0899963,129.521347,91.66000366,343.2999878,290.3299866,217.25,321.9899902,397.9599915,106.7369995,88.76650238
12/11/2020,155.8209991,8.659999847,203.3300018,32.04000092,3.327500105,3.920000076,19.17000008,8.159999847,53.33000183,503.2200012,129.9307251,91.65000153,341.2200012,285.9200134,216.5899963,330.8699951,397.0100098,105.7870026,89.08850098
12/14/2020,157.8484955,9.140000343,213.2766724,26.46999931,3.180000067,3.190000057,18.87000084,8.25,51.59999847,522.4199829,132.8811035,94.77999878,320.3399963,279.5299988,215.8600006,324.3200073,395.9899902,105.9169998,88.00299835
12/15/2020,158.2559967,10.18000031,211.0833282,24.51000023,3.462500095,2.859999895,19.53000069,8.300000191,51.34999847,519.7800293,133.3978119,97.12000275,326.9700012,285.7900085,219.9900055,320.1400146,399.4299927,107.4100037,88.3884964
12/16/2020,162.0480042,10.76000023,207.5899963,25.86000061,3.462500095,2.779999971,19.80999947,8.239999771,51.65000153,524.8300171,132.2196503,96.84999847,318.5299988,299.1199951,227.0800018,325.8200073,404,115.7310028,88.15000153
12/17/2020,161.8040009,10.39500046,218.6333313,25.5,3.707499981,2.849999905,19.79999924,8.260000229,53.25,532.9000244,133.2056274,96.83999634,328.0599976,297.7999878,230.7400055,329.480011,401.6199951,118,87.39499664
12/18/2020,160.0825043,10.05000019,231.6666718,23.84000015,3.907500029,2.799999952,18.71999931,6.949999809,52.99000168,534.4500122,132.5142059,95.91999817,336.1000061,301.2000122,235.4499969,340.7099915,406.0100098,117.0960007,86.55049896
12/21/2020,160.3090057,11.03999996,216.6199951,24.79999924,3.882499933,2.680000067,19.26000023,7.110000134,52.36000061,528.9099731,133.1157532,93.23000336,325.5700073,317.6000061,233.5,354,408.9700012,119.7259979,86.96849823
12/22/2020,160.326004,14.64500046,213.4466705,25.46999931,4.864999771,2.589999914,18.98999977,7.190000057,52.09000015,527.3300171,132.5765991,93.16000366,321.9599915,331.5,241.5800018,354.7099915,409,127.7080002,86.17500305
12/23/2020,159.263504,13.90999985,215.3266602,26.81999969,5.142499924,2.559999943,18.87999916,7.090000153,51.74000168,514.4799805,129.8907471,91.55000305,330.7900085,337.1799927,230.6799927,360.5599976,383.8800049,119.7959976,86.6190033
12/24/2020,158.6345062,13.11999989,220.5899963,25.85000038,5.037499905,2.50999999,18.60000038,7.059999943,50.15000153,513.9699707,129.7360077,91.80999756,328.3900146,322.6099854,228.2799988,356.9899902,375.1700134,122.552002,86.94249725
12/28/2020,164.197998,15.64999962,221.2299957,23.94000053,5.247499943,2.390000105,18.77000046,6.880000114,48.25999832,519.1199951,128.7999725,91.59999847,317.2900085,370,223.3399963,340.4100037,351.3900146,114.7060013,88.80449677
12/29/2020,166.1000061,15.78999996,221.9966736,23.75,4.84499979,2.289999962,18.82999992,6.769999981,51.22999954,530.8699951,129.2317963,90.62000275,318.4299927,366.0700073,214,339.5700073,353.75,117.1610031,87.93599701
12/30/2020,164.2924957,17.26000023,231.593338,24.01000023,4.815000057,2.160000086,18.64999962,6.670000076,49.34999847,524.5900269,131.2536469,92.29000092,319.3500061,389.9700012,221.0399933,338.7399902,353.3999939,116.3000031,86.97599792
12/31/2020,162.8464966,16.98999977,235.2233276,23.72999954,4.710000038,2.119999886,17.76000023,6.630000114,50.06999969,540.7299805,130.34758,91.70999908,314.6600037,388.5499878,217.6399994,332.019989,337.3200073,113.1949997,87.59400177
1/4/2021,159.3314972,16.47999954,243.2566681,23.20999908,4.3125,2.00999999,18.03000069,6.579999924,49.59000015,522.8599854,130.9316711,92.30000305,311,425.2200012,221.1600037,317.8999939,359.980011,109.2399979,86.41200256
1/5/2021,160.9255066,18.40999985,245.0366669,24.12000084,4.34250021,1.980000019,19.76000023,6.769999981,50.31000137,520.7999878,133.8396454,92.76999664,313.7200012,428.6300049,229.75,335.1799927,360.8299866,111.8740005,87.04599762
1/6/2021,156.9190063,19.28000069,251.9933319,24.17000008,4.590000153,2.00999999,21.03000069,6.710000038,49.81999969,500.4899902,125.949379,90.33000183,314.2399902,480.5499878,226.8899994,342.9500122,344.4100037,108.7310028,86.76450348
1/7/2021,158.1080017,22.71999931,272.0133362,25.12999916,4.519999981,2.049999952,18.72999954,7.059999943,52.43999863,508.8900146,133.2330627,95.16000366,331.3599854,535.75,239.4799957,379.2900085,342.5,115.9530029,89.36250305
1/8/2021,159.1349945,26.59000015,293.3399963,25.21999931,4.422500134,2.140000105,18.94000053,7.559999943,52.72999954,510.3999939,132.561615,94.58000183,353.1099854,531.6400146,241.4499969,399.1300049,349.6099854,118.8919983,90.36049652
1/11/2021,155.710495,22.63999939,270.3966675,24.92000008,4.985000134,2.200000048,20.48999977,7.650000095,54.38000107,499.1000061,136.0037537,97.25,344.0700073,495.4899902,225.5,403.1300049,337.7099915,117.7639999,88.33599854
1/12/2021,156.0415039,24.20999908,283.1466675,26.65999985,4.987500191,2.289999962,21.53000069,7.630000114,56.45000076,494.25,134.6383972,95.36000061,347.0100098,514.2399902,227.5200043,415.2900085,356.8099976,118.8239975,87.32749939
1/13/2021,158.2944946,23.87999916,284.8033447,27.55999947,7.849999905,2.180000067,23.02000046,7.440000057,53.43000031,507.7900085,135.1076813,91.77999878,347.0599976,519.2600098,230.9199982,408.6000061,364.6300049,119.9820023,87.72000122
1/14/2021,156.3735046,28.89999962,281.6666565,33.02999878,9.977499962,2.180000067,27.34000015,9.109999657,49.02999878,500.8599854,131.797821,90.79000092,342.269989,631,232.7899933,418.4599915,383.2399902,117.8860016,87.00900269
1/15/2021,155.2124939,25.78000069,275.3866577,30.43000031,8.875,2.329999924,25.60000038,9.840000153,50.31000137,497.980011,128.3955994,88.20999908,319.8200073,578.0700073,227.75,408.2999878,384.5299988,117.0469971,86.80950165
1/19/2021,156.0379944,25.20000076,281.5166626,31.64999962,9.840000153,3.059999943,25.03000069,12.35000038,50.38999939,501.769989,130.0505219,89.44999695,319.75,592.210022,227.2599945,434.1400146,393.8699951,117.3970032,89.54299927
1/20/2021,163.1690063,22.28000069,283.4833374,32.02999878,9.779999733,2.970000029,24.96999931,12.78999996,52.20000076,586.3400269,133.4502563,88.75,331.4100037,550.8200073,226.6499939,428.5,382.7999878,120.0979996,94.34500122
1/21/2021,165.3495026,19.35000038,281.6633301,33.27000046,10.75749969,2.980000019,26.87000084,12.85000038,54.40000153,579.8400269,138.4599609,91.52999878,348.2999878,520.460022,219.6199951,423.6400146,382.8099976,119.8150024,94.5625
1/22/2021,164.611496,20.96999931,282.2133179,34.27999878,16.25250053,3.50999999,30.20999908,14.03999996,53.56999969,565.1699829,136.912384,92.79000092,338.9599915,577.0300293,222.8800049,422.8500061,383.3999939,119.6699982,95.05249786
1/25/2021,164.6999969,19.67000008,293.6000061,36,19.19750023,4.420000076,30.68000031,18.03000069,53.65000153,556.7800293,136.3208008,94.12999725,333.6099854,571.4199829,216.6399994,426.6400146,391.8299866,120.5920029,94.97000122
1/26/2021,166.3065033,19.31999969,294.3633423,42.04999924,36.99499893,4.960000038,36.86999893,18.92000008,53.29000092,561.9299927,134.144165,94.70999908,337.0100098,559.8099976,209.1699982,403.3999939,374.3900146,115.9769974,95.86199951
1/27/2021,161.6289978,17.93000031,288.0533447,46.34999847,86.87750244,19.89999962,52.88999939,25.10000038,48.95000076,523.2800293,128.9772034,88.83999634,330.1900024,540.0999756,202.4600067,402.2600098,370.7399902,109.2080002,91.53949738
1/28/2021,161.8809967,19.93000031,278.4766541,43.11000061,48.40000153,8.630000114,33.63999939,14.64999962,53.13000107,538.5999756,130.3076172,87.51999664,325.4400024,578.3800049,219.9100037,404.0100098,378.5899963,112.0569992,93.15550232
1/29/2021,160.3099976,20.52000046,264.5100098,44.29000092,81.25,13.26000023,35.33000183,14.10000038,52.93999863,532.3900146,129.6960754,85.63999939,315,617.3099976,215.9600067,389.0299988,372.0700073,109.8590012,91.78700256
2/1/2021,167.1439972,19.97999954,279.936676,53.79000092,56.25,13.30000019,30.26000023,14.63000011,56.84999847,539.039978,132.1647491,87.66000366,332.6499939,634.5599976,221.9400024,416.2000122,381.9299927,114.4929962,95.06749725
2/2/2021,169,21.48999977,290.9299927,48.58000183,22.5,7.820000172,25.37999916,11.55000019,58.86999893,548.1599731,135.3572693,88.86000061,345.0499878,687.9199829,227.6300049,418.75,391.8399963,123.5350037,96.37550354
2/3/2021,165.6264954,22.85000038,284.8966675,57.11999893,23.10250092,8.970000267,28.02000046,12,59.25999832,539.4500122,135.0951691,87.88999939,317.25,741.1900024,227.9400024,425.0700073,380.4700012,122.4160004,103.5035019
2/4/2021,166.5500031,23.07999992,283.3299866,54.72000122,13.375,7.090000153,27.01000023,12.14999962,58.31000137,552.1599731,136.430603,87.83999634,314.7000122,765.5900269,237.7200012,432.6799927,389.980011,126.086998,103.1184998
2/5/2021,167.6074982,23.37999916,284.0766602,54.34000015,15.94250011,6.829999924,26.54000092,13.22999954,63.63999939,550.789978,135.6992645,87.90000153,310.769989,806,240.3800049,439.8900146,419.5899963,128.7749939,104.9000015
2/8/2021,166.1470032,32.79000092,287.8066711,56.25,15,6.179999828,26.27000046,13.76000023,63.77999878,547.9199829,144.1636047,91.47000122,323.7900085,1041,259.9700012,434.6300049,410.8099976,134.5090027,104.6455002
2/9/2021,165.25,39.86000061,283.1533203,56.72000122,12.57750034,5.5,27.12000084,13.43000031,62.79999924,559.0700073,142.4113312,90.91000366,334,1272.939941,258.1199951,467.2999878,430.0299988,143.298996,104.175499
2/10/2021,164.3289948,36.56000137,268.2733459,52.38999939,12.80000019,5.800000191,29.02000046,13.10000038,62.59999847,563.5900269,147.4135437,92.34999847,335.7099915,974.4799805,257.4899902,469.6900024,431,146.2420044,104.7689972
2/11/2021,163.1065063,43.09000015,270.5533447,59.40999985,12.77499962,5.610000134,27.59000015,12.46000004,62.22999954,557.5900269,152.2710266,92.66000366,331.8999939,1009.940002,265.9299927,465.6900024,432.769989,146.3309937,104.7945023
2/12/2021,163.885498,49.27999878,272.0400085,54.52999878,13.10000038,5.590000153,28.14999962,13.03999996,61.97000122,556.5200195,149.3805237,93.76999664,339.7000122,1034.310059,272.75,468.6700134,433.1099854,145.548996,105.2054977
2/16/2021,163.4474945,59.5,265.4066772,50.36000061,12.37749958,5.650000095,27.78000069,12.21000004,62.81000137,557.2800293,153.0647736,91.45999908,353.730011,955,276.019989,469.7000122,444.5100098,147.3999939,106.0950012
2/17/2021,165.4320068,77.90000153,266.0499878,49.59000015,11.48499966,5.550000191,26.37999916,11.31999969,62.72000122,551.3400269,148.8288574,89.94000244,355.1900024,941.7999878,270.9400024,456.9700012,429.4200134,142.5,106.4154968
2/18/2021,166.411499,62.02999878,262.4599915,48.79000092,10.17249966,5.510000229,26.29000092,10.93999958,62.86999893,548.2199707,148.0600433,88.63999939,354.8800049,927.7800293,270.8500061,452.9899902,417.9100037,138.4570007,105.8600006
2/19/2021,162.4949951,71.33000183,260.4333191,51.18999863,10.14750004,5.699999809,26.46999931,10.89999962,65.51999664,540.2199707,149.0335541,89.58000183,364.5899963,963.7199707,276.5700073,467.3099976,417.2600098,143.5010071,105.0569992
2/22/2021,159.0370026,64.76000214,238.1666718,47.13000107,11.5,6.550000191,26.27000046,10.68000031,63.40999985,533.7800293,143.3348999,85.37000275,349.9100037,876,268.0799866,437.2799988,394.3399963,138.1300049,103.2440033
2/23/2021,159.7250061,48.79999924,232.9466705,44.15999985,11.24250031,7.699999809,25.98999977,10.39999962,70.44999695,546.1500244,141.2006836,84.73999786,336.3099976,691.2299805,256.5899963,415.8699951,388.1600037,130.0240021,103.5429993
2/24/2021,157.9765015,52.27000046,247.3399963,46.11999893,22.92749977,9.090000153,27.37999916,11.31999969,69.47000122,553.4099731,144.7651825,86.94000244,334.6900024,817.6900024,237.3200073,413.7900085,385.230011,130.1150055,104.7584991
2/25/2021,152.8580017,45.66999817,227.406662,42.24000168,27.18250084,8.289999962,26.29000092,10.57999992,63.25999832,546.7000122,132.8686371,82.41999817,303.0599976,731.6099854,227.1100006,382.3399963,364.730011,124.5100021,101.5680008
2/26/2021,154.6464996,43.74000168,225.1666718,37.22999954,25.43499947,8.010000229,26.86000061,10.05000019,65.66000366,538.8499756,136.9323425,84.51000214,307.3800049,750.4099731,230.0299988,395.480011,373.6099854,128.0970001,101.8430023
3/1/2021,157.3070068,53.59999847,239.4766693,38.13999939,30.10000038,9.180000305,27.86000061,10.90999985,66.66999817,550.6400146,138.2028503,86.38999939,321.2799988,782.4400024,241,420.3099976,409.6600037,130.9940033,104.0755005
3/2/2021,154.7265015,49.09999847,228.8133392,33.77000046,29.54500008,8.930000305,27.72999954,10.5,64.51000214,547.8200073,133.854599,84.12999725,322.7399902,748.5,252.1999969,389.6700134,372.7900085,130.9060059,103.7919998
3/3/2021,150.25,49.56999969,217.7333374,32.02999878,31.04500008,8.579999924,29.03000069,10.14999962,60.02000046,520.7000122,127.8489304,80.86000061,300.2399902,731.5700073,234.1999969,369.5,341.5700073,122.0299988,101.3355026
3/4/2021,148.8784943,44.29000092,207.1466675,30.29999924,33.08750153,8.029999733,28.65999985,9.840000153,57.70999908,511.2900085,123.5106735,77.75,285.0100098,645.6599731,218.4100037,359.9500122,343.0899963,114.9440002,102.4544983
3/5/2021,150.022995,40.29999924,199.3166656,27.29000092,34.43500137,8.050000191,28.09000015,9.449999809,57.43000031,516.3900146,124.4217606,78.51999664,274.980011,620.2399902,216.4400024,353.5400085,337.4299927,113.1009979,105.427002
3/8/2021,147.5975037,38.97999954,187.6666718,26.53000069,48.625,9.289999962,30.96999931,9.75,52.88999939,493.3299866,115.7527313,73.95999908,258.3299866,624.1900024,201.8699951,327.1900024,310.9299927,107.2429962,101.2085037
3/9/2021,153.1425018,52.15999985,224.5266724,30.20000076,61.72499847,10.5,29.79000092,10.44999981,56.29999924,506.4400024,125.0514984,78.52999878,273.5799866,715.9899902,225.0899963,361.1099854,342.1099854,113.0739975,102.6350021
3/10/2021,152.8820038,56.5,222.6866608,30.59000015,66.25,9.850000381,28.20999908,10.34000015,55.06999969,504.5400085,124.532135,77.51999664,270.1900024,756.5499878,226.7299957,356.5400085,336.0299988,108.7900009,102.751503
3/11/2021,155.6795044,63.31000137,233.1999969,33.58000183,65,10.27999973,28.70999908,10.69999981,59.61999893,523.0599976,129.7782898,81.23000336,286.9599915,803.75,241.7200012,363.3399963,355.1700134,114.223999,105.7385025
3/12/2021,154.4745026,62.81000137,231.2433319,34.54999924,66.125,11.15999985,30.15999985,11.85000038,62.68999863,518.0200195,128.404953,81.05000305,279.8900146,784,242.1100006,359.9599915,346.3900146,114.0630035,103.0960007
3/15/2021,154.0839996,63.43000031,235.9799957,34.79999924,55.03499985,14.03999996,32.59999847,11.68000031,63.74000168,520.25,131.7533875,82.5,285.4599915,769.0100098,251.2299957,362.9200134,350,115.9000015,103.324501
3/16/2021,154.5930023,56.97999954,225.6266632,32.50999832,52.04249954,13.02000046,31.11000061,11.46000004,62.22999954,524.0300293,132.7521973,82.75,284.6900024,724.289978,243.3600006,353.5799866,335.0799866,114.3170013,104.6259995
3/17/2021,156.786499,64.73999786,233.9366608,33.74000168,52.45249939,13.56000042,30.96999931,11.60000038,63.95000076,524.4400024,133.2516022,82.62999725,283.3500061,770.9899902,246.4700012,368.7099915,336.6499939,116.9169998,104.5540009
3/18/2021,151.3995056,60.18999863,217.7200012,31.95999908,50.4375,14,30.59000015,10.76000023,58.49000168,504.7900085,127.0715561,78.12000275,271.730011,732.0499878,224.3000031,341.9500122,316.3200073,111.7099991,101.810997
3/19/2021,153.7480011,60.65000153,218.2899933,33.13999939,50.06750107,13.93000031,31.57999992,10.94999981,58.36000061,512.1799927,128.3025665,79.05999756,272.1099854,777.039978,224.8399963,347.5100098,326.2600098,112.0950012,102.1600037
3/22/2021,155.5435028,56.00999832,223.3333282,32.24000168,48.62250137,12.48999977,31.73999977,10.71000004,58.15999985,523.1099854,131.703476,80.30000305,275.4700012,724.5599976,226.1300049,356.3200073,328.5,116,101.9294968
3/23/2021,156.875,50.11999893,220.7200012,30.93000031,45.4375,10.65999985,30.02000046,10.06999969,55.25999832,535.0900269,130.5498657,78.37999725,267.2999878,677.210022,223.1999969,342.2399902,339.7600098,116.1999969,102.6480026
